Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"LG 22Mp68Vq 22 Inch (55 Cm) LCD 1920 X 1080 Pixels IPS Monitor - Full Hd, with Vga, Hdmi, Dvi, Audio Out Ports (Black)","₹6,999","14,250",200+ bought in past month,"4.4 out of 5 stars 8,922"
"LG 29"" (73CM) UltraWide™ WFHD LCD 2560 X 1080 Pixels IPS Display Monitor - HDR 10, AMD Freesync, Inbuilt 5W Speaker, Srgb 99%, Multi Tasking Monitor, Hdmi X 2-29WL50S (Black)","₹17,999","29,999",50+ bought in past month,4.3 out of 5 stars 387
"LG - 19M38HB, 19 Inch (47cm) 1366 X 768 Pixels, Led HD Ready Monitor, TN Panel with VGA, Hdmi Ports (Black)","₹5,299","9,200",100+ bought in past month,"4.1 out of 5 stars 2,238"
"LG 24 inch (60.4 cm) IPS FHD (1920 x 1080 Pixels), Height Adjust, Display Port, HDMI, AMD FreeSync, 75 Hz Refresh, Black Color - 24MP450","₹8,449","17,100",50+ bought in past month,"4.2 out of 5 stars 2,708"
"BenQ EW3270U 32""/80cm LED 3840 x 2160 Pixels Premium HDR 4K Bezel-Less Monitor, Anti-Glare, Brightness Intelligence Plus, AMD Freesync, Speakers, 95% DCI-P3, HDMI, DP, USB-C (Black)","₹26,500","39,990",50+ bought in past month,"4.1 out of 5 stars 3,210"
Amazon Basics 2-tier Wooden Monitor Riser Stand with Storage Organizer (Black),₹806,"2,999",50+ bought in past month,3.7 out of 5 stars 28
"Samsung 24-Inch(60Cm) Fhd Odyssey G3 Gaming, 165 Hz, 1Ms Flat LED Monitor, 1920 X 1080 Pixels, Height Adjustable Stand, Bezel Less, Eye-Saver, AMD Freesync Premium (Ls24Ag320Nwxxl, Black)","₹12,399","20,300",50+ bought in past month,4.2 out of 5 stars 38
"WE CLEVER Monitor Mount and Laptop Tray, 2-in-1 LCD Monitor Desk Mount for 1 Laptop Notebook up to 17"" & 1 Screen up to 27"", Fully Adjustable Monitor Arm, 360 Degree Swivel Rotation, Heavy Duty Monitor & Laptop Stand","₹1,999","4,999",50+ bought in past month,4.1 out of 5 stars 4
"INF Dust Proof Water Proof Washable LCD/LED Monitor Cover for Dell 27 Inch (Black), Nylon",₹299,999,100+ bought in past month,4.5 out of 5 stars 239
"LG Ultrawide 34 Inches (87 cm) WFHD 2560 X 1080 Pixels IPS Display - HDR 10, AMD Freesync, 75Hz Refresh Rate, Srgb 98%, HDMI X 2, Audio Out - Heigh Adjustable Stand - 34WP550 (Black)","₹24,199","41,000",100+ bought in past month,4.1 out of 5 stars 73
"BenQ MOBIUZ EX2710S 27""(68cm) IPS Bezel-Less HDR Gaming Monitor with Height Adjust-Full HD,99% sRGB,165Hz,1ms MPRT, AMD FreeSync Premium,Black Equalizer,treVolo Speakers,HDMI,DP(Dark Grey)","₹18,750","29,990",50+ bought in past month,"4.6 out of 5 stars 2,400"
FRONTECH High-Performance 19-inch LED Backlit Monitor | 1440x900 Ideal Resolution | 75Hz Refresh Rate | VGA/HD Video Input | 1-Year Warranty (MON-0001),"₹3,250","7,500",100+ bought in past month,3.3 out of 5 stars 257
"Acer EB321HQ 31.5 Inch (80.01 Cm) IPS Full HD (1920 x 1080) Pixels LCD Monitor with LED Backlight I 300 Nits Brightness I HDMI, VGA Ports I Eye Care Features, Blue Light Filter, Flickerless (Black)","₹12,549","27,500",100+ bought in past month,4.0 out of 5 stars 789
"Consistent 17' Inch Led Monitor 1804, Black, Pack of 1","₹2,450","4,500",100+ bought in past month,3.3 out of 5 stars 475
"LG 31.5 (80.01cm) QHD (2560x1440) IPS Monitor with AMD FreeSync, HDR 10, Color Calibrated (32QN650), Black","₹24,999","36,000",,3.9 out of 5 stars 45
"LG Ultragear QHD Nano IPS (27 inches / 68.5 cm) 165 Hz, 180 Hz 1ms, Nvidia G-Sync Compatible, FreeSync Premium, VESA Display HDR 400, HDMI, Gaming Monitor 27GP850 2560 x 1440 Pixels, Black","₹32,499","47,500",50+ bought in past month,4.4 out of 5 stars 120
"LG 24 inch (60 cm) QHD (2K) 2560 x 1440 Pixels, IPS-sRGB 99%, Height Adjust, Pivot (2Way), Swivel, Display Port, HDMIx 2, 3 Side Slim Border, Black Color - 24QP550","₹15,099","17,100",100+ bought in past month,4.6 out of 5 stars 243
"LG 27UP650-W 27 Inche (68.4 Cm) 27 (68.4cm) UHD (3840 x 2160 Pixels) 4K IPS Display, VESA DisplayHDR 400, Immersive Gaming Experience, AMD FreeSync, Ergonomic Design (Silver)","₹25,999","39,500",50+ bought in past month,"4.3 out of 5 stars 3,838"
"LG 87 cm (34 Inches) UltraWide Full HD (2560 x 1080) Pixels Display - HDR 10, AMD Free sync, IPS with sRGB 95%, Multitasking, Flicker Safe, Reader Mode, HDMI, Headphone Out and Gaming Monitor-34WP500","₹23,099","40,000",50+ bought in past month,4.2 out of 5 stars 187
"GIGABYTE G24F 2 23.8 Inch (60.452 Cm), 165Hz (180Hz Oc) Gaming Led Monitor with 1920 X 1080 Pixels SS IPS Display, 1Ms (Mprt) Response Time, 95% DCI-P3/125% sRGB, HDR Ready, Freesync Premium (Black)","₹12,989","38,000",50+ bought in past month,4.2 out of 5 stars 90
"Dell-Se2222H(55.88 Cm) Fhd Monitor 1920 X 1080 At 60Hz,Va Panel,Anti-Glare 3H Hardness,Brightness 250 Cd/M²,Tilt Adjustment,16.7M Colours,Led Backlight Hdmi(Hdcp 1.4)Vga,3 Year Warranty,Black","₹8,299","11,000",50+ bought in past month,"4.2 out of 5 stars 2,227"
Jin Office Wall Mounted Monitor Stand for 13-32 Inch Monitors| 8Kg Weight Capacity| Monitor Stand for Wall | Adjustable Metal Wall Monitor Mount | Pneumatic Adjustable Monitor Arm,"₹3,224","6,518",50+ bought in past month,4.4 out of 5 stars 182
"Acer V196Hql 18.5 Inch Hd Led Backlit LCD Monitor with Vga and Hdmi Port, Black","₹4,700","11,600",50+ bought in past month,4.0 out of 5 stars 151
"ZEBRONICS AC32FHD LED Curved 75Hz 80cm (32"") 1920x1080 FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in Speaker, Wall Mount Facility & Zeb-Transformer Gaming Keyboard","₹11,948","31,598",,3.9 out of 5 stars 10
"INF Dust Proof Water Proof Washable LCD/LED Monitor Cover for Dell 24 Inch (Black), Nylon",₹299,999,50+ bought in past month,4.3 out of 5 stars 109
"Dell Professional 27 inches, 1920 x 1080 Pixels Full HD Monitor - Wall Mountable, Height Adjustable, IPS Panel with HDMI, VGA DP & USB Ports - P2722H (Black)","₹15,920","40,789",50+ bought in past month,4.2 out of 5 stars 368
"ViewSonic 16 Inch Full HD Portable Monitor 1920x1080 IPS Panel, 60Hz, USB Type-C One Cable Solution 60W Charge Back, Speaker, Eye Care, Foldable Stand, Sleeve Case 2 x USB-C 3.2, 1 x Mini HDMI -VA1655","₹12,799","23,600",50+ bought in past month,"4.3 out of 5 stars 1,095"
"ViewSonic Omni 27 Inch 180Hz IPS Full HD 1920x1080 Pixels Gaming LED Monitor,1ms, HDR10, Free Sync,104% sRGB, Eye Care, Wall Mount, Tilt, 2 x HDMI, 1 x Display Port, Wide View Angle- VX2779-HD-PRO","₹11,990","19,900",,"4.0 out of 5 stars 3,190"
"LG Ultragear QHD Nano IPS (27 inches / 68.5 cm) 165 Hz, 180 Hz 1ms, Nvidia G-Sync Compatible, FreeSync Premium, VESA Display HDR 400, HDMI, Gaming Monitor 27GP850 2560 x 1440 Pixels, Black","₹32,499","47,500",50+ bought in past month,4.4 out of 5 stars 120
